 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
261,0.05,15000,559.789
262,0.01,10000,67.9799
262,0.01,10500,71.4092
262,0.01,11000,74.8386
262,0.01,11500,78.268
262,0.01,12000,81.6974
262,0.01,12500,85.1268
262,0.01,13000,88.5561
262,0.01,13500,91.9855
262,0.01,14000,95.4149
262,0.01,14500,98.8443
262,0.01,15000,102.274
262,0.02,10000,135.96
262,0.02,10500,142.818
262,0.02,11000,149.677
262,0.02,11500,156.536
262,0.02,12000,163.395
262,0.02,12500,170.254
262,0.02,13000,177.112
262,0.02,13500,183.971
262,0.02,14000,190.83
262,0.02,14500,197.689
262,0.02,15000,204.547
262,0.03,10000,203.94
262,0.03,10500,214.228
262,0.03,11000,224.516
262,0.03,11500,234.804
262,0.03,12000,245.092
262,0.03,12500,255.38
262,0.03,13000,265.668
262,0.03,13500,275.957
262,0.03,14000,286.245
262,0.03,14500,296.533
262,0.03,15000,306.821
262,0.04,10000,271.919
262,0.04,10500,285.637
262,0.04,11000,299.354
262,0.04,11500,313.072
262,0.04,12000,326.789
262,0.04,12500,340.507
262,0.04,13000,354.225
262,0.04,13500,367.942
262,0.04,14000,381.66
262,0.04,14500,395.377
262,0.04,15000,409.095
262,0.05,10000,339.899
262,0.05,10500,357.046
262,0.05,11000,374.193
262,0.05,11500,391.34
262,0.05,12000,408.487
262,0.05,12500,425.634
262,0.05,13000,442.781
262,0.05,13500,459.928
262,0.05,14000,477.074
262,0.05,14500,494.221
262,0.05,15000,511.368
263,0.01,10000,62.122
263,0.01,10500,65.2585
263,0.01,11000,68.395
263,0.01,11500,71.5315
263,0.01,12000,74.668
263,0.01,12500,77.8045
263,0.01,13000,80.9409
263,0.01,13500,84.0774
263,0.01,14000,87.2139
263,0.01,14500,90.3504
263,0.01,15000,93.4869
263,0.02,10000,124.244
263,0.02,10500,130.517
263,0.02,11000,136.79
263,0.02,11500,143.063
263,0.02,12000,149.336
263,0.02,12500,155.609
263,0.02,13000,161.882
263,0.02,13500,168.155
263,0.02,14000,174.428
263,0.02,14500,180.701
263,0.02,15000,186.974
263,0.03,10000,186.366
263,0.03,10500,195.776
263,0.03,11000,205.185
263,0.03,11500,214.594
263,0.03,12000,224.004
263,0.03,12500,233.413
263,0.03,13000,242.823
263,0.03,13500,252.232
263,0.03,14000,261.642
263,0.03,14500,271.051
263,0.03,15000,280.461
263,0.04,10000,248.488
263,0.04,10500,261.034
263,0.04,11000,273.58
263,0.04,11500,286.126
263,0.04,12000,298.672
263,0.04,12500,311.218
263,0.04,13000,323.764
263,0.04,13500,336.31
263,0.04,14000,348.856
263,0.04,14500,361.402
263,0.04,15000,373.948
263,0.05,10000,310.61
263,0.05,10500,326.293
263,0.05,11000,341.975
263,0.05,11500,357.657
263,0.05,12000,373.34
263,0.05,12500,389.022
263,0.05,13000,404.705
263,0.05,13500,420.387
263,0.05,14000,436.07
263,0.05,14500,451.752
263,0.05,15000,467.434
264,0.01,10000,56.8032
264,0.01,10500,59.6738
264,0.01,11000,62.5443
264,0.01,11500,65.4149
264,0.01,12000,68.2854
264,0.01,12500,71.156
264,0.01,13000,74.0265
264,0.01,13500,76.897
264,0.01,14000,79.7676
264,0.01,14500,82.6381
264,0.01,15000,85.5087
264,0.02,10000,113.606
264,0.02,10500,119.348
264,0.02,11000,125.089
264,0.02,11500,130.83
264,0.02,12000,136.571
264,0.02,12500,142.312
264,0.02,13000,148.053
264,0.02,13500,153.794
264,0.02,14000,159.535
264,0.02,14500,165.276
264,0.02,15000,171.017
264,0.03,10000,170.41
264,0.03,10500,179.021
264,0.03,11000,187.633
264,0.03,11500,196.245
264,0.03,12000,204.856
264,0.03,12500,213.468
264,0.03,13000,222.08
264,0.03,13500,230.691
264,0.03,14000,239.303
264,0.03,14500,247.914
264,0.03,15000,256.526
264,0.04,10000,227.213
264,0.04,10500,238.695
264,0.04,11000,250.177
264,0.04,11500,261.659
264,0.04,12000,273.142
264,0.04,12500,284.624
264,0.04,13000,296.106
264,0.04,13500,307.588
264,0.04,14000,319.07
264,0.04,14500,330.553
264,0.04,15000,342.035
264,0.05,10000,284.016
264,0.05,10500,298.369
264,0.05,11000,312.722
264,0.05,11500,327.074
264,0.05,12000,341.427
264,0.05,12500,355.78
264,0.05,13000,370.133
264,0.05,13500,384.485
264,0.05,14000,398.838
264,0.05,14500,413.191
264,0.05,15000,427.543
265,0.01,10000,51.9705
265,0.01,10500,54.5994
265,0.01,11000,57.2283
265,0.01,11500,59.8572
265,0.01,12000,62.4861
265,0.01,12500,65.115
265,0.01,13000,67.7439
265,0.01,13500,70.3728
265,0.01,14000,73.0017
265,0.01,14500,75.6307
265,0.01,15000,78.2596
265,0.02,10000,103.941
265,0.02,10500,109.199
265,0.02,11000,114.457
265,0.02,11500,119.714
265,0.02,12000,124.972
265,0.02,12500,130.23
265,0.02,13000,135.488
265,0.02,13500,140.746
265,0.02,14000,146.003
265,0.02,14500,151.261
265,0.02,15000,156.519
265,0.03,10000,155.911
265,0.03,10500,163.798
265,0.03,11000,171.685
265,0.03,11500,179.572
265,0.03,12000,187.458
265,0.03,12500,195.345
265,0.03,13000,203.232
265,0.03,13500,211.118
265,0.03,14000,219.005
265,0.03,14500,226.892
265,0.03,15000,234.779
265,0.04,10000,207.882
265,0.04,10500,218.398
265,0.04,11000,228.913
265,0.04,11500,239.429
265,0.04,12000,249.944
265,0.04,12500,260.46
265,0.04,13000,270.976
265,0.04,13500,281.491
265,0.04,14000,292.007
265,0.04,14500,302.523
265,0.04,15000,313.038
265,0.05,10000,259.852
265,0.05,10500,272.997
265,0.05,11000,286.141
265,0.05,11500,299.286
265,0.05,12000,312.431
265,0.05,12500,325.575
265,0.05,13000,338.72
265,0.05,13500,351.864
265,0.05,14000,365.009
265,0.05,14500,378.153
265,0.05,15000,391.298
266,0.01,10000,47.5763
266,0.01,10500,49.9855
266,0.01,11000,52.3947
266,0.01,11500,54.8039
266,0.01,12000,57.2131
266,0.01,12500,59.6223
266,0.01,13000,62.0315
266,0.01,13500,64.4407
266,0.01,14000,66.8499
266,0.01,14500,69.2591
266,0.01,15000,71.6683
266,0.02,10000,95.1526
266,0.02,10500,99.971
266,0.02,11000,104.789
266,0.02,11500,109.608
266,0.02,12000,114.426
266,0.02,12500,119.245
266,0.02,13000,124.063
266,0.02,13500,128.881
266,0.02,14000,133.7
266,0.02,14500,138.518
266,0.02,15000,143.337
266,0.03,10000,142.729
266,0.03,10500,149.957
266,0.03,11000,157.184
266,0.03,11500,164.412
266,0.03,12000,171.639
266,0.03,12500,178.867
266,0.03,13000,186.095
266,0.03,13500,193.322
266,0.03,14000,200.55
266,0.03,14500,207.777
266,0.03,15000,215.005
266,0.04,10000,190.305
266,0.04,10500,199.942
266,0.04,11000,209.579
266,0.04,11500,219.216
266,0.04,12000,228.852
266,0.04,12500,238.489
266,0.04,13000,248.126
266,0.04,13500,257.763
266,0.04,14000,267.4
266,0.04,14500,277.036
266,0.04,15000,286.673
266,0.05,10000,237.882
266,0.05,10500,249.928
266,0.05,11000,261.974
266,0.05,11500,274.02
266,0.05,12000,286.066
266,0.05,12500,298.112
266,0.05,13000,310.158
266,0.05,13500,322.204
266,0.05,14000,334.25
266,0.05,14500,346.296
266,0.05,15000,358.342
267,0.01,10000,43.5782
267,0.01,10500,45.7875
267,0.01,11000,47.9968
267,0.01,11500,50.2061
267,0.01,12000,52.4154
267,0.01,12500,54.6247
267,0.01,13000,56.834
267,0.01,13500,59.0433
267,0.01,14000,61.2526
267,0.01,14500,63.4619
267,0.01,15000,65.6712
267,0.02,10000,87.1564
267,0.02,10500,91.575
267,0.02,11000,95.9936
267,0.02,11500,100.412
267,0.02,12000,104.831
267,0.02,12500,109.249
267,0.02,13000,113.668
267,0.02,13500,118.087
267,0.02,14000,122.505
267,0.02,14500,126.924
267,0.02,15000,131.342
267,0.03,10000,130.735
267,0.03,10500,137.362
267,0.03,11000,143.99
267,0.03,11500,150.618
267,0.03,12000,157.246
267,0.03,12500,163.874
267,0.03,13000,170.502
267,0.03,13500,177.13
267,0.03,14000,183.758
267,0.03,14500,190.386
267,0.03,15000,197.013
267,0.04,10000,174.313
267,0.04,10500,183.15
267,0.04,11000,191.987
267,0.04,11500,200.824
267,0.04,12000,209.662
267,0.04,12500,218.499
267,0.04,13000,227.336
267,0.04,13500,236.173
267,0.04,14000,245.01
267,0.04,14500,253.847
267,0.04,15000,262.685
267,0.05,10000,217.891
267,0.05,10500,228.937
267,0.05,11000,239.984
267,0.05,11500,251.03
267,0.05,12000,262.077
267,0.05,12500,273.123
267,0.05,13000,284.17
267,0.05,13500,295.216
267,0.05,14000,306.263
267,0.05,14500,317.309
267,0.05,15000,328.356
268,0.01,10000,39.938
268,0.01,10500,41.9653
268,0.01,11000,43.9926
268,0.01,11500,46.0198
268,0.01,12000,48.0471
268,0.01,12500,50.0744
268,0.01,13000,52.1017
268,0.01,13500,54.129
268,0.01,14000,56.1563
268,0.01,14500,58.1836
268,0.01,15000,60.2108
268,0.02,10000,79.876
268,0.02,10500,83.9305
268,0.02,11000,87.9851
268,0.02,11500,92.0397
268,0.02,12000,96.0942
268,0.02,12500,100.149
268,0.02,13000,104.203
268,0.02,13500,108.258
268,0.02,14000,112.313
268,0.02,14500,116.367
268,0.02,15000,120.422
268,0.03,10000,119.814
268,0.03,10500,125.896
268,0.03,11000,131.978
268,0.03,11500,138.06
268,0.03,12000,144.141
268,0.03,12500,150.223
268,0.03,13000,156.305
268,0.03,13500,162.387
268,0.03,14000,168.469
268,0.03,14500,174.551
268,0.03,15000,180.633
268,0.04,10000,159.752
268,0.04,10500,167.861
268,0.04,11000,175.97
268,0.04,11500,184.079
268,0.04,12000,192.188
268,0.04,12500,200.298
268,0.04,13000,208.407
268,0.04,13500,216.516
268,0.04,14000,224.625
268,0.04,14500,232.734
268,0.04,15000,240.843
268,0.05,10000,199.69
268,0.05,10500,209.826
268,0.05,11000,219.963
268,0.05,11500,230.099
268,0.05,12000,240.236
268,0.05,12500,250.372
268,0.05,13000,260.508
268,0.05,13500,270.645
268,0.05,14000,280.781
268,0.05,14500,290.918
268,0.05,15000,301.054
269,0.01,10000,36.6214
269,0.01,10500,38.4829
269,0.01,11000,40.3443
269,0.01,11500,42.2058
269,0.01,12000,44.0672
269,0.01,12500,45.9287
269,0.01,13000,47.7901
269,0.01,13500,49.6516
269,0.01,14000,51.5131
269,0.01,14500,53.3745
269,0.01,15000,55.236
269,0.02,10000,73.2428
269,0.02,10500,76.9657
269,0.02,11000,80.6886
269,0.02,11500,84.4115
269,0.02,12000,88.1345
269,0.02,12500,91.8574
269,0.02,13000,95.5803
269,0.02,13500,99.3032
269,0.02,14000,103.026
269,0.02,14500,106.749
269,0.02,15000,110.472
269,0.03,10000,109.864
269,0.03,10500,115.449
269,0.03,11000,121.033
269,0.03,11500,126.617
269,0.03,12000,132.202
269,0.03,12500,137.786
269,0.03,13000,143.37
269,0.03,13500,148.955
269,0.03,14000,154.539
269,0.03,14500,160.124
269,0.03,15000,165.708
269,0.04,10000,146.486
269,0.04,10500,153.931
269,0.04,11000,161.377
269,0.04,11500,168.823
269,0.04,12000,176.269
269,0.04,12500,183.715
269,0.04,13000,191.161
269,0.04,13500,198.606
269,0.04,14000,206.052
269,0.04,14500,213.498
269,0.04,15000,220.944
269,0.05,10000,183.107
269,0.05,10500,192.414
269,0.05,11000,201.722
269,0.05,11500,211.029
269,0.05,12000,220.336
269,0.05,12500,229.643
269,0.05,13000,238.951
269,0.05,13500,248.258
269,0.05,14000,257.565
269,0.05,14500,266.873
269,0.05,15000,276.18
270,0.01,10000,33.5977
270,0.01,10500,35.308
270,0.01,11000,37.0182
270,0.01,11500,38.7285
270,0.01,12000,40.4388
270,0.01,12500,42.149
270,0.01,13000,43.8593
270,0.01,13500,45.5696
270,0.01,14000,47.2799
270,0.01,14500,48.9901
270,0.01,15000,50.7004
270,0.02,10000,67.1954
270,0.02,10500,70.6159
270,0.02,11000,74.0365
270,0.02,11500,77.457
270,0.02,12000,80.8775
270,0.02,12500,84.2981
270,0.02,13000,87.7186
270,0.02,13500,91.1392
270,0.02,14000,94.5597
270,0.02,14500,97.9802
270,0.02,15000,101.401
270,0.03,10000,100.793
270,0.03,10500,105.924
270,0.03,11000,111.055
270,0.03,11500,116.186
270,0.03,12000,121.316
270,0.03,12500,126.447
270,0.03,13000,131.578
270,0.03,13500,136.709
270,0.03,14000,141.84
270,0.03,14500,146.97
270,0.03,15000,152.101
270,0.04,10000,134.391
270,0.04,10500,141.232
270,0.04,11000,148.073
270,0.04,11500,154.914
270,0.04,12000,161.755
270,0.04,12500,168.596
270,0.04,13000,175.437
270,0.04,13500,182.278
270,0.04,14000,189.119
270,0.04,14500,195.96
270,0.04,15000,202.802
270,0.05,10000,167.988
270,0.05,10500,176.54
270,0.05,11000,185.091
270,0.05,11500,193.643
270,0.05,12000,202.194
270,0.05,12500,210.745
270,0.05,13000,219.297
270,0.05,13500,227.848
270,0.05,14000,236.399
270,0.05,14500,244.951
270,0.05,15000,253.502
271,0.01,10000,30.8392
271,0.01,10500,32.4115
271,0.01,11000,33.9839
271,0.01,11500,35.5562
271,0.01,12000,37.1285
271,0.01,12500,38.7009
271,0.01,13000,40.2732
271,0.01,13500,41.8456
271,0.01,14000,43.4179
271,0.01,14500,44.9903
271,0.01,15000,46.5626
271,0.02,10000,61.6783
271,0.02,10500,64.823
271,0.02,11000,67.9677
271,0.02,11500,71.1124
271,0.02,12000,74.2571
271,0.02,12500,77.4018
271,0.02,13000,80.5465
271,0.02,13500,83.6912
271,0.02,14000,86.8358
271,0.02,14500,89.9805
271,0.02,15000,93.1252
271,0.03,10000,92.5175
271,0.03,10500,97.2345
271,0.03,11000,101.952
271,0.03,11500,106.669
271,0.03,12000,111.386
271,0.03,12500,116.103
271,0.03,13000,120.82
271,0.03,13500,125.537
271,0.03,14000,130.254
271,0.03,14500,134.971
271,0.03,15000,139.688
271,0.04,10000,123.357
271,0.04,10500,129.646
271,0.04,11000,135.935
271,0.04,11500,142.225
271,0.04,12000,148.514
271,0.04,12500,154.804
271,0.04,13000,161.093
271,0.04,13500,167.382
271,0.04,14000,173.672
271,0.04,14500,179.961
271,0.04,15000,186.25
271,0.05,10000,154.196
271,0.05,10500,162.058
271,0.05,11000,169.919
271,0.05,11500,177.781
271,0.05,12000,185.643
271,0.05,12500,193.504
271,0.05,13000,201.366
271,0.05,13500,209.228
271,0.05,14000,217.09
271,0.05,14500,224.951
271,0.05,15000,232.813
272,0.01,10000,28.321
272,0.01,10500,29.7674
272,0.01,11000,31.2138
272,0.01,11500,32.6603
272,0.01,12000,34.1067
272,0.01,12500,35.5531
272,0.01,13000,36.9996
272,0.01,13500,38.446
272,0.01,14000,39.8924
272,0.01,14500,41.3389
272,0.01,15000,42.7853
272,0.02,10000,56.6419
272,0.02,10500,59.5348
272,0.02,11000,62.4276
272,0.02,11500,65.3205
272,0.02,12000,68.2134
272,0.02,12500,71.1062
272,0.02,13000,73.9991
272,0.02,13500,76.892
272,0.02,14000,79.7848
272,0.02,14500,82.6777
272,0.02,15000,85.5706
272,0.03,10000,84.9629
272,0.03,10500,89.3022
272,0.03,11000,93.6415
272,0.03,11500,97.9808
272,0.03,12000,102.32
272,0.03,12500,106.659
272,0.03,13000,110.999
272,0.03,13500,115.338
272,0.03,14000,119.677
272,0.03,14500,124.017
272,0.03,15000,128.356
272,0.04,10000,113.284
272,0.04,10500,119.07
272,0.04,11000,124.855
272,0.04,11500,130.641
272,0.04,12000,136.427
272,0.04,12500,142.212
272,0.04,13000,147.998
272,0.04,13500,153.784
272,0.04,14000,159.57
272,0.04,14500,165.355
272,0.04,15000,171.141
272,0.05,10000,141.605
272,0.05,10500,148.837
272,0.05,11000,156.069
272,0.05,11500,163.301
272,0.05,12000,170.533
272,0.05,12500,177.766
272,0.05,13000,184.998
272,0.05,13500,192.23
272,0.05,14000,199.462
272,0.05,14500,206.694
272,0.05,15000,213.926
273,0.01,10000,26.0206
273,0.01,10500,27.3521
273,0.01,11000,28.6835
273,0.01,11500,30.0149
273,0.01,12000,31.3463
273,0.01,12500,32.6777
273,0.01,13000,34.0091
273,0.01,13500,35.3406
273,0.01,14000,36.672
273,0.01,14500,38.0034
273,0.01,15000,39.3348
273,0.02,10000,52.0413
273,0.02,10500,54.7041
273,0.02,11000,57.367
273,0.02,11500,60.0298
273,0.02,12000,62.6926
273,0.02,12500,65.3555
273,0.02,13000,68.0183
273,0.02,13500,70.6811
273,0.02,14000,73.344
273,0.02,14500,76.0068
273,0.02,15000,78.6696
273,0.03,10000,78.0619
273,0.03,10500,82.0562
273,0.03,11000,86.0504
273,0.03,11500,90.0447
273,0.03,12000,94.0389
273,0.03,12500,98.0332
273,0.03,13000,102.027
273,0.03,13500,106.022
273,0.03,14000,110.016
273,0.03,14500,114.01
273,0.03,15000,118.004
273,0.04,10000,104.083
273,0.04,10500,109.408
273,0.04,11000,114.734
273,0.04,11500,120.06
273,0.04,12000,125.385
273,0.04,12500,130.711
273,0.04,13000,136.037
273,0.04,13500,141.362
273,0.04,14000,146.688
273,0.04,14500,152.014
273,0.04,15000,157.339
273,0.05,10000,130.103
273,0.05,10500,136.76
273,0.05,11000,143.417
273,0.05,11500,150.074
273,0.05,12000,156.732
273,0.05,12500,163.389
273,0.05,13000,170.046
273,0.05,13500,176.703
273,0.05,14000,183.36
273,0.05,14500,190.017
273,0.05,15000,196.674
