 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (K), Mixing Ratio (KG/KG), Pressure (Pa)
345,0.01,10500,-0.10854
345,0.01,11000,-0.0847696
345,0.01,11500,-0.0609993
345,0.01,12000,-0.037229
345,0.01,12500,-0.0134586
345,0.01,13000,0.0103117
345,0.01,13500,0.034082
345,0.01,14000,0.0578524
345,0.01,14500,0.0816227
345,0.01,15000,0.105393
345,0.02,10000,-0.264621
345,0.02,10500,-0.21708
345,0.02,11000,-0.169539
345,0.02,11500,-0.121999
345,0.02,12000,-0.0744579
345,0.02,12500,-0.0269173
345,0.02,13000,0.0206234
345,0.02,13500,0.0681641
345,0.02,14000,0.115705
345,0.02,14500,0.163245
345,0.02,15000,0.210786
345,0.03,10000,-0.396931
345,0.03,10500,-0.32562
345,0.03,11000,-0.254309
345,0.03,11500,-0.182998
345,0.03,12000,-0.111687
345,0.03,12500,-0.0403759
345,0.03,13000,0.0309351
345,0.03,13500,0.102246
345,0.03,14000,0.173557
345,0.03,14500,0.244868
345,0.03,15000,0.316179
345,0.04,10000,-0.529241
345,0.04,10500,-0.43416
345,0.04,11000,-0.339079
345,0.04,11500,-0.243997
345,0.04,12000,-0.148916
345,0.04,12500,-0.0538345
345,0.04,13000,0.0412468
345,0.04,13500,0.136328
345,0.04,14000,0.23141
345,0.04,14500,0.326491
345,0.04,15000,0.421572
345,0.05,10000,-0.661552
345,0.05,10500,-0.5427
345,0.05,11000,-0.423848
345,0.05,11500,-0.304997
345,0.05,12000,-0.186145
345,0.05,12500,-0.0672932
345,0.05,13000,0.0515585
345,0.05,13500,0.17041
345,0.05,14000,0.289262
345,0.05,14500,0.408114
345,0.05,15000,0.526965
346,0.01,10000,-0.152201
346,0.01,10500,-0.129425
346,0.01,11000,-0.106649
346,0.01,11500,-0.0838737
346,0.01,12000,-0.0610979
346,0.01,12500,-0.0383221
346,0.01,13000,-0.0155463
346,0.01,13500,0.00722953
346,0.01,14000,0.0300053
346,0.01,14500,0.0527811
346,0.01,15000,0.0755569
346,0.02,10000,-0.304402
346,0.02,10500,-0.258851
346,0.02,11000,-0.213299
346,0.02,11500,-0.167747
346,0.02,12000,-0.122196
346,0.02,12500,-0.0766441
346,0.02,13000,-0.0310925
346,0.02,13500,0.0144591
346,0.02,14000,0.0600107
346,0.02,14500,0.105562
346,0.02,15000,0.151114
346,0.03,10000,-0.456603
346,0.03,10500,-0.388276
346,0.03,11000,-0.319948
346,0.03,11500,-0.251621
346,0.03,12000,-0.183294
346,0.03,12500,-0.114966
346,0.03,13000,-0.0466388
346,0.03,13500,0.0216886
346,0.03,14000,0.090016
346,0.03,14500,0.158343
346,0.03,15000,0.226671
346,0.04,10000,-0.608804
346,0.04,10500,-0.517701
346,0.04,11000,-0.426598
346,0.04,11500,-0.335495
346,0.04,12000,-0.244391
346,0.04,12500,-0.153288
346,0.04,13000,-0.0621851
346,0.04,13500,0.0289181
346,0.04,14000,0.120021
346,0.04,14500,0.211124
346,0.04,15000,0.302228
346,0.05,10000,-0.761005
346,0.05,10500,-0.647126
346,0.05,11000,-0.533247
346,0.05,11500,-0.419368
346,0.05,12000,-0.305489
346,0.05,12500,-0.19161
346,0.05,13000,-0.0777313
346,0.05,13500,0.0361476
346,0.05,14000,0.150027
346,0.05,14500,0.263906
346,0.05,15000,0.377785
347,0.01,10000,-0.17114
347,0.01,10500,-0.149311
347,0.01,11000,-0.127482
347,0.01,11500,-0.105653
347,0.01,12000,-0.0838242
347,0.01,12500,-0.0619953
347,0.01,13000,-0.0401665
347,0.01,13500,-0.0183376
347,0.01,14000,0.00349128
347,0.01,14500,0.0253201
347,0.01,15000,0.047149
347,0.02,10000,-0.342279
347,0.02,10500,-0.298622
347,0.02,11000,-0.254964
347,0.02,11500,-0.211306
347,0.02,12000,-0.167648
347,0.02,12500,-0.123991
347,0.02,13000,-0.0803329
347,0.02,13500,-0.0366752
347,0.02,14000,0.00698255
347,0.02,14500,0.0506403
347,0.02,15000,0.094298
347,0.03,10000,-0.513419
347,0.03,10500,-0.447932
347,0.03,11000,-0.382446
347,0.03,11500,-0.316959
347,0.03,12000,-0.251473
347,0.03,12500,-0.185986
347,0.03,13000,-0.120499
347,0.03,13500,-0.0550128
347,0.03,14000,0.0104738
347,0.03,14500,0.0759604
347,0.03,15000,0.141447
347,0.04,10000,-0.684559
347,0.04,10500,-0.597243
347,0.04,11000,-0.509928
347,0.04,11500,-0.422612
347,0.04,12000,-0.335297
347,0.04,12500,-0.247981
347,0.04,13000,-0.160666
347,0.04,13500,-0.0733504
347,0.04,14000,0.0139651
347,0.04,14500,0.101281
347,0.04,15000,0.188596
347,0.05,10000,-0.855698
347,0.05,10500,-0.746554
347,0.05,11000,-0.63741
347,0.05,11500,-0.528265
347,0.05,12000,-0.419121
347,0.05,12500,-0.309977
347,0.05,13000,-0.200832
347,0.05,13500,-0.091688
347,0.05,14000,0.0174564
347,0.05,14500,0.126601
347,0.05,15000,0.235745
348,0.01,10000,-0.189177
348,0.01,10500,-0.16825
348,0.01,11000,-0.147323
348,0.01,11500,-0.126396
348,0.01,12000,-0.105469
348,0.01,12500,-0.084542
348,0.01,13000,-0.063615
348,0.01,13500,-0.042688
348,0.01,14000,-0.021761
348,0.01,14500,-0.000834009
348,0.01,15000,0.020093
348,0.02,10000,-0.378354
348,0.02,10500,-0.3365
348,0.02,11000,-0.294646
348,0.02,11500,-0.252792
348,0.02,12000,-0.210938
348,0.02,12500,-0.169084
348,0.02,13000,-0.12723
348,0.02,13500,-0.085376
348,0.02,14000,-0.043522
348,0.02,14500,-0.00166802
348,0.02,15000,0.040186
348,0.03,10000,-0.567531
348,0.03,10500,-0.50475
348,0.03,11000,-0.441969
348,0.03,11500,-0.379188
348,0.03,12000,-0.316407
348,0.03,12500,-0.253626
348,0.03,13000,-0.190845
348,0.03,13500,-0.128064
348,0.03,14000,-0.065283
348,0.03,14500,-0.00250203
348,0.03,15000,0.060279
348,0.04,10000,-0.756708
348,0.04,10500,-0.673
348,0.04,11000,-0.589292
348,0.04,11500,-0.505584
348,0.04,12000,-0.421876
348,0.04,12500,-0.338168
348,0.04,13000,-0.25446
348,0.04,13500,-0.170752
348,0.04,14000,-0.087044
348,0.04,14500,-0.00333604
348,0.04,15000,0.080372
348,0.05,10000,-0.945885
348,0.05,10500,-0.84125
348,0.05,11000,-0.736615
348,0.05,11500,-0.63198
348,0.05,12000,-0.527345
348,0.05,12500,-0.42271
348,0.05,13000,-0.318075
348,0.05,13500,-0.21344
348,0.05,14000,-0.108805
348,0.05,14500,-0.00417005
348,0.05,15000,0.100465
349,0.01,10000,-0.206361
349,0.01,10500,-0.186293
349,0.01,11000,-0.166225
349,0.01,11500,-0.146158
349,0.01,12000,-0.12609
349,0.01,12500,-0.106022
349,0.01,13000,-0.0859542
349,0.01,13500,-0.0658864
349,0.01,14000,-0.0458186
349,0.01,14500,-0.0257508
349,0.01,15000,-0.00568298
349,0.02,10000,-0.412722
349,0.02,10500,-0.372586
349,0.02,11000,-0.332451
349,0.02,11500,-0.292315
349,0.02,12000,-0.25218
349,0.02,12500,-0.212044
349,0.02,13000,-0.171908
349,0.02,13500,-0.131773
349,0.02,14000,-0.0916372
349,0.02,14500,-0.0515016
349,0.02,15000,-0.011366
349,0.03,10000,-0.619083
349,0.03,10500,-0.55888
349,0.03,11000,-0.498676
349,0.03,11500,-0.438473
349,0.03,12000,-0.378269
349,0.03,12500,-0.318066
349,0.03,13000,-0.257863
349,0.03,13500,-0.197659
349,0.03,14000,-0.137456
349,0.03,14500,-0.0772524
349,0.03,15000,-0.017049
349,0.04,10000,-0.825444
349,0.04,10500,-0.745173
349,0.04,11000,-0.664902
349,0.04,11500,-0.58463
349,0.04,12000,-0.504359
349,0.04,12500,-0.424088
349,0.04,13000,-0.343817
349,0.04,13500,-0.263546
349,0.04,14000,-0.183274
349,0.04,14500,-0.103003
349,0.04,15000,-0.0227319
349,0.05,10000,-1.0318
349,0.05,10500,-0.931466
349,0.05,11000,-0.831127
349,0.05,11500,-0.730788
349,0.05,12000,-0.630449
349,0.05,12500,-0.53011
349,0.05,13000,-0.429771
349,0.05,13500,-0.329432
349,0.05,14000,-0.229093
349,0.05,14500,-0.128754
349,0.05,15000,-0.0284149
350,0.01,10000,-0.222737
350,0.01,10500,-0.203488
350,0.01,11000,-0.184239
350,0.01,11500,-0.16499
350,0.01,12000,-0.145741
350,0.01,12500,-0.126492
350,0.01,13000,-0.107243
350,0.01,13500,-0.0879936
350,0.01,14000,-0.0687446
350,0.01,14500,-0.0494956
350,0.01,15000,-0.0302466
350,0.02,10000,-0.445473
350,0.02,10500,-0.406975
350,0.02,11000,-0.368477
350,0.02,11500,-0.329979
350,0.02,12000,-0.291481
350,0.02,12500,-0.252983
350,0.02,13000,-0.214485
350,0.02,13500,-0.175987
350,0.02,14000,-0.137489
350,0.02,14500,-0.0989912
350,0.02,15000,-0.0604931
350,0.03,10000,-0.66821
350,0.03,10500,-0.610463
350,0.03,11000,-0.552716
350,0.03,11500,-0.494969
350,0.03,12000,-0.437222
350,0.03,12500,-0.379475
350,0.03,13000,-0.321728
350,0.03,13500,-0.263981
350,0.03,14000,-0.206234
350,0.03,14500,-0.148487
350,0.03,15000,-0.0907397
350,0.04,10000,-0.890947
350,0.04,10500,-0.813951
350,0.04,11000,-0.736955
350,0.04,11500,-0.659959
350,0.04,12000,-0.582963
350,0.04,12500,-0.505967
350,0.04,13000,-0.42897
350,0.04,13500,-0.351974
350,0.04,14000,-0.274978
350,0.04,14500,-0.197982
350,0.04,15000,-0.120986
350,0.05,10000,-1.11368
350,0.05,10500,-1.01744
350,0.05,11000,-0.921193
350,0.05,11500,-0.824948
350,0.05,12000,-0.728703
350,0.05,12500,-0.632458
350,0.05,13000,-0.536213
350,0.05,13500,-0.439968
350,0.05,14000,-0.343723
350,0.05,14500,-0.247478
350,0.05,15000,-0.151233
351,0.01,10000,-0.238347
351,0.01,10500,-0.219878
351,0.01,11000,-0.20141
351,0.01,11500,-0.182941
351,0.01,12000,-0.164473
351,0.01,12500,-0.146004
351,0.01,13000,-0.127536
351,0.01,13500,-0.109067
351,0.01,14000,-0.0905985
351,0.01,14500,-0.07213
351,0.01,15000,-0.0536615
351,0.02,10000,-0.476693
351,0.02,10500,-0.439756
351,0.02,11000,-0.402819
351,0.02,11500,-0.365882
351,0.02,12000,-0.328945
351,0.02,12500,-0.292008
351,0.02,13000,-0.255071
351,0.02,13500,-0.218134
351,0.02,14000,-0.181197
351,0.02,14500,-0.14426
351,0.02,15000,-0.107323
351,0.03,10000,-0.71504
351,0.03,10500,-0.659634
351,0.03,11000,-0.604229
351,0.03,11500,-0.548823
351,0.03,12000,-0.493418
351,0.03,12500,-0.438012
351,0.03,13000,-0.382607
351,0.03,13500,-0.327201
351,0.03,14000,-0.271796
351,0.03,14500,-0.21639
351,0.03,15000,-0.160984
351,0.04,10000,-0.953387
351,0.04,10500,-0.879513
351,0.04,11000,-0.805638
351,0.04,11500,-0.731764
351,0.04,12000,-0.65789
351,0.04,12500,-0.584016
351,0.04,13000,-0.510142
351,0.04,13500,-0.436268
351,0.04,14000,-0.362394
351,0.04,14500,-0.28852
351,0.04,15000,-0.214646
351,0.05,10000,-1.19173
351,0.05,10500,-1.09939
351,0.05,11000,-1.00705
351,0.05,11500,-0.914705
351,0.05,12000,-0.822363
351,0.05,12500,-0.73002
351,0.05,13000,-0.637678
351,0.05,13500,-0.545335
351,0.05,14000,-0.452992
351,0.05,14500,-0.36065
351,0.05,15000,-0.268307
352,0.01,10000,-0.253231
352,0.01,10500,-0.235507
352,0.01,11000,-0.217782
352,0.01,11500,-0.200058
352,0.01,12000,-0.182334
352,0.01,12500,-0.164609
352,0.01,13000,-0.146885
352,0.01,13500,-0.129161
352,0.01,14000,-0.111436
352,0.01,14500,-0.093712
352,0.01,15000,-0.0759877
352,0.02,10000,-0.506462
352,0.02,10500,-0.471013
352,0.02,11000,-0.435564
352,0.02,11500,-0.400116
352,0.02,12000,-0.364667
352,0.02,12500,-0.329219
352,0.02,13000,-0.29377
352,0.02,13500,-0.258321
352,0.02,14000,-0.222873
352,0.02,14500,-0.187424
352,0.02,15000,-0.151975
352,0.03,10000,-0.759692
352,0.03,10500,-0.70652
352,0.03,11000,-0.653347
352,0.03,11500,-0.600174
352,0.03,12000,-0.547001
352,0.03,12500,-0.493828
352,0.03,13000,-0.440655
352,0.03,13500,-0.387482
352,0.03,14000,-0.334309
352,0.03,14500,-0.281136
352,0.03,15000,-0.227963
352,0.04,10000,-1.01292
352,0.04,10500,-0.942026
352,0.04,11000,-0.871129
352,0.04,11500,-0.800232
352,0.04,12000,-0.729334
352,0.04,12500,-0.658437
352,0.04,13000,-0.58754
352,0.04,13500,-0.516643
352,0.04,14000,-0.445745
352,0.04,14500,-0.374848
352,0.04,15000,-0.303951
352,0.05,10000,-1.26615
352,0.05,10500,-1.17753
352,0.05,11000,-1.08891
352,0.05,11500,-1.00029
352,0.05,12000,-0.911668
352,0.05,12500,-0.823046
352,0.05,13000,-0.734425
352,0.05,13500,-0.645803
352,0.05,14000,-0.557182
352,0.05,14500,-0.46856
352,0.05,15000,-0.379939
353,0.01,10000,-0.267427
353,0.01,10500,-0.250412
353,0.01,11000,-0.233398
353,0.01,11500,-0.216383
353,0.01,12000,-0.199369
353,0.01,12500,-0.182354
353,0.01,13000,-0.16534
353,0.01,13500,-0.148325
353,0.01,14000,-0.131311
353,0.01,14500,-0.114296
353,0.01,15000,-0.097282
353,0.02,10000,-0.534854
353,0.02,10500,-0.500825
353,0.02,11000,-0.466796
353,0.02,11500,-0.432767
353,0.02,12000,-0.398738
353,0.02,12500,-0.364709
353,0.02,13000,-0.33068
353,0.02,13500,-0.296651
353,0.02,14000,-0.262622
353,0.02,14500,-0.228593
353,0.02,15000,-0.194564
353,0.03,10000,-0.802281
353,0.03,10500,-0.751237
353,0.03,11000,-0.700194
353,0.03,11500,-0.64915
353,0.03,12000,-0.598107
353,0.03,12500,-0.547063
353,0.03,13000,-0.49602
353,0.03,13500,-0.444976
353,0.03,14000,-0.393933
353,0.03,14500,-0.342889
353,0.03,15000,-0.291846
353,0.04,10000,-1.06971
353,0.04,10500,-1.00165
353,0.04,11000,-0.933592
353,0.04,11500,-0.865534
353,0.04,12000,-0.797476
353,0.04,12500,-0.729418
353,0.04,13000,-0.66136
353,0.04,13500,-0.593302
353,0.04,14000,-0.525244
353,0.04,14500,-0.457186
353,0.04,15000,-0.389128
353,0.05,10000,-1.33713
353,0.05,10500,-1.25206
353,0.05,11000,-1.16699
353,0.05,11500,-1.08192
353,0.05,12000,-0.996845
353,0.05,12500,-0.911772
353,0.05,13000,-0.8267
353,0.05,13500,-0.741627
353,0.05,14000,-0.656555
353,0.05,14500,-0.571482
353,0.05,15000,-0.48641
354,0.01,10000,-0.280971
354,0.01,10500,-0.264633
354,0.01,11000,-0.248296
354,0.01,11500,-0.231959
354,0.01,12000,-0.215621
354,0.01,12500,-0.199284
354,0.01,13000,-0.182947
354,0.01,13500,-0.166609
354,0.01,14000,-0.150272
354,0.01,14500,-0.133935
354,0.01,15000,-0.117598
354,0.02,10000,-0.561941
354,0.02,10500,-0.529267
354,0.02,11000,-0.496592
354,0.02,11500,-0.463917
354,0.02,12000,-0.431243
354,0.02,12500,-0.398568
354,0.02,13000,-0.365894
354,0.02,13500,-0.333219
354,0.02,14000,-0.300544
354,0.02,14500,-0.26787
354,0.02,15000,-0.235195
354,0.03,10000,-0.842912
354,0.03,10500,-0.7939
354,0.03,11000,-0.744888
354,0.03,11500,-0.695876
354,0.03,12000,-0.646864
354,0.03,12500,-0.597852
354,0.03,13000,-0.54884
354,0.03,13500,-0.499828
354,0.03,14000,-0.450816
354,0.03,14500,-0.401804
354,0.03,15000,-0.352793
354,0.04,10000,-1.12388
354,0.04,10500,-1.05853
354,0.04,11000,-0.993184
354,0.04,11500,-0.927835
354,0.04,12000,-0.862486
354,0.04,12500,-0.797136
354,0.04,13000,-0.731787
354,0.04,13500,-0.666438
354,0.04,14000,-0.601089
354,0.04,14500,-0.535739
354,0.04,15000,-0.47039
354,0.05,10000,-1.40485
354,0.05,10500,-1.32317
354,0.05,11000,-1.24148
354,0.05,11500,-1.15979
354,0.05,12000,-1.07811
354,0.05,12500,-0.99642
354,0.05,13000,-0.914734
354,0.05,13500,-0.833047
354,0.05,14000,-0.751361
354,0.05,14500,-0.669674
354,0.05,15000,-0.587988
355,0.01,10000,-0.293895
355,0.01,10500,-0.278204
355,0.01,11000,-0.262513
355,0.01,11500,-0.246822
355,0.01,12000,-0.231131
355,0.01,12500,-0.21544
355,0.01,13000,-0.199749
355,0.01,13500,-0.184058
355,0.01,14000,-0.168367
355,0.01,14500,-0.152676
355,0.01,15000,-0.136985
355,0.02,10000,-0.587791
355,0.02,10500,-0.556409
355,0.02,11000,-0.525027
355,0.02,11500,-0.493644
355,0.02,12000,-0.462262
355,0.02,12500,-0.43088
355,0.02,13000,-0.399498
355,0.02,13500,-0.368116
355,0.02,14000,-0.336734
355,0.02,14500,-0.305352
355,0.02,15000,-0.273969
355,0.03,10000,-0.881686
355,0.03,10500,-0.834613
355,0.03,11000,-0.78754
355,0.03,11500,-0.740467
355,0.03,12000,-0.693393
355,0.03,12500,-0.64632
355,0.03,13000,-0.599247
355,0.03,13500,-0.552174
355,0.03,14000,-0.505101
355,0.03,14500,-0.458027
355,0.03,15000,-0.410954
355,0.04,10000,-1.17558
355,0.04,10500,-1.11282
355,0.04,11000,-1.05005
355,0.04,11500,-0.987289
355,0.04,12000,-0.924525
355,0.04,12500,-0.86176
355,0.04,13000,-0.798996
355,0.04,13500,-0.736232
355,0.04,14000,-0.673467
355,0.04,14500,-0.610703
355,0.04,15000,-0.547939
355,0.05,10000,-1.46948
355,0.05,10500,-1.39102
355,0.05,11000,-1.31257
355,0.05,11500,-1.23411
355,0.05,12000,-1.15566
355,0.05,12500,-1.0772
355,0.05,13000,-0.998745
355,0.05,13500,-0.92029
355,0.05,14000,-0.841834
355,0.05,14500,-0.763379
355,0.05,15000,-0.684923
356,0.01,10000,-0.306233
356,0.01,10500,-0.291159
356,0.01,11000,-0.276085
356,0.01,11500,-0.26101
356,0.01,12000,-0.245936
356,0.01,12500,-0.230862
356,0.01,13000,-0.215788
356,0.01,13500,-0.200714
356,0.01,14000,-0.185639
356,0.01,14500,-0.170565
356,0.01,15000,-0.155491
356,0.02,10000,-0.612466
356,0.02,10500,-0.582318
356,0.02,11000,-0.552169
356,0.02,11500,-0.522021
356,0.02,12000,-0.491872
356,0.02,12500,-0.461724
356,0.02,13000,-0.431576
356,0.02,13500,-0.401427
356,0.02,14000,-0.371279
356,0.02,14500,-0.34113
356,0.02,15000,-0.310982
356,0.03,10000,-0.918699
356,0.03,10500,-0.873476
356,0.03,11000,-0.828254
356,0.03,11500,-0.783031
356,0.03,12000,-0.737809
356,0.03,12500,-0.692586
356,0.03,13000,-0.647363
356,0.03,13500,-0.602141
356,0.03,14000,-0.556918
356,0.03,14500,-0.511696
356,0.03,15000,-0.466473
356,0.04,10000,-1.22493
356,0.04,10500,-1.16464
356,0.04,11000,-1.10434
356,0.04,11500,-1.04404
356,0.04,12000,-0.983745
356,0.04,12500,-0.923448
356,0.04,13000,-0.863151
356,0.04,13500,-0.802854
356,0.04,14000,-0.742558
356,0.04,14500,-0.682261
356,0.04,15000,-0.621964
356,0.05,10000,-1.53116
356,0.05,10500,-1.45579
356,0.05,11000,-1.38042
356,0.05,11500,-1.30505
356,0.05,12000,-1.22968
356,0.05,12500,-1.15431
356,0.05,13000,-1.07894
356,0.05,13500,-1.00357
356,0.05,14000,-0.928197
356,0.05,14500,-0.852826
356,0.05,15000,-0.777455
357,0.01,10000,-0.318013
357,0.01,10500,-0.303528
357,0.01,11000,-0.289043
357,0.01,11500,-0.274558
357,0.01,12000,-0.260072
357,0.01,12500,-0.245587
357,0.01,13000,-0.231102
357,0.01,13500,-0.216617
357,0.01,14000,-0.202132
357,0.01,14500,-0.187646
357,0.01,15000,-0.173161
357,0.02,10000,-0.636026
357,0.02,10500,-0.607056
357,0.02,11000,-0.578085
357,0.02,11500,-0.549115
357,0.02,12000,-0.520145
357,0.02,12500,-0.491174
357,0.02,13000,-0.462204
357,0.02,13500,-0.433234
357,0.02,14000,-0.404263
357,0.02,14500,-0.375293
357,0.02,15000,-0.346322
357,0.03,10000,-0.954039
357,0.03,10500,-0.910584
357,0.03,11000,-0.867128
357,0.03,11500,-0.823673
357,0.03,12000,-0.780217
357,0.03,12500,-0.736761
357,0.03,13000,-0.693306
357,0.03,13500,-0.64985
357,0.03,14000,-0.606395
357,0.03,14500,-0.562939
357,0.03,15000,-0.519484
357,0.04,10000,-1.27205
357,0.04,10500,-1.21411
357,0.04,11000,-1.15617
357,0.04,11500,-1.09823
357,0.04,12000,-1.04029
357,0.04,12500,-0.982349
357,0.04,13000,-0.924408
357,0.04,13500,-0.866467
357,0.04,14000,-0.808526
357,0.04,14500,-0.750585
357,0.04,15000,-0.692645
357,0.05,10000,-1.59007
357,0.05,10500,-1.51764
357,0.05,11000,-1.44521
357,0.05,11500,-1.37279
357,0.05,12000,-1.30036
357,0.05,12500,-1.22794
357,0.05,13000,-1.15551
357,0.05,13500,-1.08308
357,0.05,14000,-1.01066
357,0.05,14500,-0.938232
357,0.05,15000,-0.865806
358,0.01,10000,-0.329264
358,0.01,10500,-0.315341
358,0.01,11000,-0.301419
358,0.01,11500,-0.287496
358,0.01,12000,-0.273573
358,0.01,12500,-0.259651
358,0.01,13000,-0.245728
358,0.01,13500,-0.231806
358,0.01,14000,-0.217883
358,0.01,14500,-0.20396
358,0.01,15000,-0.190038
358,0.02,10000,-0.658528
358,0.02,10500,-0.630683
358,0.02,11000,-0.602838
358,0.02,11500,-0.574992
358,0.02,12000,-0.547147
358,0.02,12500,-0.519302
358,0.02,13000,-0.491456
358,0.02,13500,-0.463611
358,0.02,14000,-0.435766
358,0.02,14500,-0.407921
358,0.02,15000,-0.380075
358,0.03,10000,-0.987792
358,0.03,10500,-0.946024
358,0.03,11000,-0.904256
358,0.03,11500,-0.862488
358,0.03,12000,-0.82072
358,0.03,12500,-0.778953
358,0.03,13000,-0.737185
358,0.03,13500,-0.695417
358,0.03,14000,-0.653649
358,0.03,14500,-0.611881
358,0.03,15000,-0.570113
358,0.04,10000,-1.31706
358,0.04,10500,-1.26137
358,0.04,11000,-1.20568
358,0.04,11500,-1.14998
358,0.04,12000,-1.09429
358,0.04,12500,-1.0386
358,0.04,13000,-0.982913
358,0.04,13500,-0.927222
358,0.04,14000,-0.871532
358,0.04,14500,-0.815841
358,0.04,15000,-0.76015
358,0.05,10000,-1.64632
358,0.05,10500,-1.57671
358,0.05,11000,-1.50709
358,0.05,11500,-1.43748
358,0.05,12000,-1.36787
358,0.05,12500,-1.29825
358,0.05,13000,-1.22864
358,0.05,13500,-1.15903
358,0.05,14000,-1.08941
358,0.05,14500,-1.0198
358,0.05,15000,-0.950188
359,0.01,10000,-0.340012
359,0.01,10500,-0.326627
359,0.01,11000,-0.313242
359,0.01,11500,-0.299857
359,0.01,12000,-0.286472
359,0.01,12500,-0.273086
359,0.01,13000,-0.259701
359,0.01,13500,-0.246316
359,0.01,14000,-0.232931
359,0.01,14500,-0.219545
359,0.01,15000,-0.20616
359,0.02,10000,-0.680025
359,0.02,10500,-0.653254
359,0.02,11000,-0.626484
359,0.02,11500,-0.599714
359,0.02,12000,-0.572943
359,0.02,12500,-0.546173
359,0.02,13000,-0.519402
359,0.02,13500,-0.492632
359,0.02,14000,-0.465861
359,0.02,14500,-0.439091
359,0.02,15000,-0.41232
359,0.03,10000,-1.02004
359,0.03,10500,-0.979882
359,0.03,11000,-0.939726
359,0.03,11500,-0.89957
359,0.03,12000,-0.859415
359,0.03,12500,-0.819259
359,0.03,13000,-0.779103
359,0.03,13500,-0.738948
359,0.03,14000,-0.698792
359,0.03,14500,-0.658636
359,0.03,15000,-0.618481
359,0.04,10000,-1.36005
359,0.04,10500,-1.30651
359,0.04,11000,-1.25297
359,0.04,11500,-1.19943
359,0.04,12000,-1.14589
359,0.04,12500,-1.09235
359,0.04,13000,-1.0388
359,0.04,13500,-0.985263
359,0.04,14000,-0.931723
359,0.04,14500,-0.878182
359,0.04,15000,-0.824641
359,0.05,10000,-1.70006
359,0.05,10500,-1.63314
359,0.05,11000,-1.56621
359,0.05,11500,-1.49928
359,0.05,12000,-1.43236
359,0.05,12500,-1.36543
359,0.05,13000,-1.29851
359,0.05,13500,-1.23158
359,0.05,14000,-1.16465
359,0.05,14500,-1.09773
359,0.05,15000,-1.0308
360,0.01,10000,-0.350283
360,0.01,10500,-0.337412
360,0.01,11000,-0.32454
360,0.01,11500,-0.311668
360,0.01,12000,-0.298797
360,0.01,12500,-0.285925
360,0.01,13000,-0.273053
360,0.01,13500,-0.260182
360,0.01,14000,-0.24731
360,0.01,14500,-0.234438
360,0.01,15000,-0.221567
360,0.02,10000,-0.700567
360,0.02,10500,-0.674824
360,0.02,11000,-0.64908
360,0.02,11500,-0.623337
360,0.02,12000,-0.597593
360,0.02,12500,-0.57185
360,0.02,13000,-0.546107
360,0.02,13500,-0.520363
360,0.02,14000,-0.49462
360,0.02,14500,-0.468877
360,0.02,15000,-0.443133
360,0.03,10000,-1.05085
360,0.03,10500,-1.01224
360,0.03,11000,-0.97362
360,0.03,11500,-0.935005
360,0.03,12000,-0.89639
360,0.03,12500,-0.857775
360,0.03,13000,-0.81916
360,0.03,13500,-0.780545
360,0.03,14000,-0.74193
360,0.03,14500,-0.703315
360,0.03,15000,-0.6647
360,0.04,10000,-1.40113
360,0.04,10500,-1.34965
360,0.04,11000,-1.29816
360,0.04,11500,-1.24667
360,0.04,12000,-1.19519
360,0.04,12500,-1.1437
360,0.04,13000,-1.09221
360,0.04,13500,-1.04073
360,0.04,14000,-0.98924
360,0.04,14500,-0.937753
360,0.04,15000,-0.886267
360,0.05,10000,-1.75142
360,0.05,10500,-1.68706
360,0.05,11000,-1.6227
360,0.05,11500,-1.55834
360,0.05,12000,-1.49398
360,0.05,12500,-1.42963
360,0.05,13000,-1.36527
360,0.05,13500,-1.30091
360,0.05,14000,-1.23655
360,0.05,14500,-1.17219
360,0.05,15000,-1.10783
361,0.01,10000,-0.360101
361,0.01,10500,-0.34772
361,0.01,11000,-0.335339
361,0.01,11500,-0.322958
361,0.01,12000,-0.310578
361,0.01,12500,-0.298197
361,0.01,13000,-0.285816
361,0.01,13500,-0.273435
361,0.01,14000,-0.261054
361,0.01,14500,-0.248673
361,0.01,15000,-0.236293
361,0.02,10000,-0.720201
361,0.02,10500,-0.69544
361,0.02,11000,-0.670678
361,0.02,11500,-0.645917
361,0.02,12000,-0.621155
361,0.02,12500,-0.596393
361,0.02,13000,-0.571632
361,0.02,13500,-0.54687
361,0.02,14000,-0.522108
361,0.02,14500,-0.497347
361,0.02,15000,-0.472585
361,0.03,10000,-1.0803
361,0.03,10500,-1.04316
361,0.03,11000,-1.00602
361,0.03,11500,-0.968875
361,0.03,12000,-0.931732
361,0.03,12500,-0.89459
361,0.03,13000,-0.857448
361,0.03,13500,-0.820305
361,0.03,14000,-0.783163
361,0.03,14500,-0.74602
361,0.03,15000,-0.708878
361,0.04,10000,-1.4404
361,0.04,10500,-1.39088
361,0.04,11000,-1.34136
361,0.04,11500,-1.29183
361,0.04,12000,-1.24231
361,0.04,12500,-1.19279
361,0.04,13000,-1.14326
361,0.04,13500,-1.09374
361,0.04,14000,-1.04422
361,0.04,14500,-0.994694
361,0.04,15000,-0.94517
