STATION,STATION_NAME,DATE,CLDD,DPNP,DPNT,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,DSNW,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199011,0,-36,27,1034,0,6,2,29,0,0,0,5,1,4,14,16,63,-11,427,178,303
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199012,0,-15,-58,1728,0,19,15,31,1,0,0,12,4,13,40,87,50,-33,202,-20,91
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199101,0,-37,11,1775,0,23,21,31,0,0,0,6,4,31,18,44,45,-25,188,-34,77
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199102,0,-13,145,999,0,8,2,26,1,0,0,14,3,7,37,52,58,-2,396,185,291
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199103,0,-13,73,997,0,5,3,27,1,0,0,12,4,5,44,72,70,-4,450,202,326
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199104,0,31,52,533,0,0,0,9,4,1,0,71,0,0,160,18,81,27,589,350,470
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199105,25,75,29,253,0,0,0,6,8,1,0,60,0,0,260,27,89,24,681,466,574
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199106,68,348,26,20,1,0,0,0,11,5,1,141,0,0,616,0,93,44,779,548,664
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199107,182,-79,5,5,7,0,0,0,3,0,0,24,0,0,104,0,98,46,842,568,705
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199108,282,4,55,8,13,0,0,0,3,1,0,58,0,0,146,0,100,50,880,592,736
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199109,40,137,7,262,3,0,0,2,5,1,1,122,0,0,274,0,100,27,694,451,573
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199110,0,-36,-43,744,0,5,1,20,2,0,0,16,4,5,38,53,81,-3,545,270,408
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199111,0,-4,-24,1188,0,12,4,30,2,0,0,25,4,11,46,33,57,-15,354,149,252
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199112,0,-37,84,1289,0,9,4,31,0,0,0,8,2,5,18,27,50,-16,353,113,233
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199201,0,-7,161,1306,0,12,7,30,2,0,0,34,4,12,48,63,50,-23,345,109,227
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199202,0,-40,136,1058,0,11,0,29,0,0,0,5,2,3,10,22,66,1,393,171,282
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199203,0,-1,109,887,0,1,0,28,2,0,0,31,1,1,56,9,67,11,492,232,362
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199204,3,99,14,649,0,2,0,19,4,1,1,118,2,2,228,35,83,17,560,303,432
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199205,29,-41,11,313,3,0,0,6,5,0,0,40,0,0,144,0,93,27,705,406,556
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199206,71,-76,-4,112,4,0,0,0,4,1,1,106,0,0,192,0,95,37,773,495,634
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199207,50,-79,-60,75,0,0,0,0,3,0,0,39,0,0,104,0,89,41,768,512,640
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199208,87,76,-42,111,6,0,0,0,5,2,0,65,0,0,218,0,99,37,779,499,639
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199209,13,-61,-12,296,2,0,0,3,1,0,0,32,0,0,76,0,93,23,703,404,554
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199210,2,-22,-11,644,1,0,0,17,2,0,0,33,1,1,52,38,92,9,585,295,440
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199211,0,27,0,1116,0,9,0,29,1,0,0,44,4,19,77,85,43,8,340,211,276
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199212,0,-11,-50,1704,0,27,14,31,2,0,0,11,5,19,44,107,39,-26,200,-2,99
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199301,0,-30,-32,1838,0,25,22,31,1,0,0,11,9,31,23,73,42,-30,164,-51,57
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199302,0,-19,-65,1551,0,20,13,28,0,0,0,7,4,28,23,41,42,-25,203,-12,96
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199303,0,19,50,973,0,5,2,24,4,0,0,28,2,6,88,26,76,-4,436,232,334
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199304,0,-87,7,630,0,0,0,21,1,0,0,24,0,0,41,0,74,22,571,306,439
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199305,8,-118,8,277,0,0,0,5,4,0,0,25,0,0,81,0,89,28,698,423,561
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199306,28,148,-59,203,1,0,0,0,10,3,1,106,0,0,376,0,92,37,712,464,588
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199307,22,418,-84,100,0,0,0,0,11,4,2,181,0,0,628,0,84,41,735,510,623
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199308,58,341,-48,87,2,0,0,0,4,2,1,304,0,0,466,0,91,42,754,524,639
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199309,2,-105,-40,377,0,0,0,9,2,0,0,13,0,0,28,0,86,22,669,377,523
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199310,0,-68,-27,704,0,1,0,23,0,0,0,4,0,0,9,4,82,6,568,274,421
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199311,0,50,-23,1197,0,8,3,28,2,0,0,29,10,11,95,164,61,-4,349,149,249
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199312,0,-20,73,1376,0,20,4,31,1,0,0,15,5,31,38,52,42,-21,295,114,205
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199401,0,43,-67,1945,0,30,22,31,3,0,0,34,16,31,96,216,37,-32,121,-77,22
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199402,0,47,-129,1727,0,23,22,28,4,0,0,31,17,28,89,217,42,-32,143,-79,32
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199403,0,-47,58,945,0,3,0,30,1,0,0,14,13,13,22,24,64,7,448,236,342
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199404,0,9,2,638,0,0,0,20,3,1,0,65,1,1,137,45,83,15,563,305,434
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199405,5,71,14,257,0,0,0,3,6,2,1,110,0,0,270,0,84,31,710,423,567
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199406,31,166,-23,103,0,0,0,0,8,2,1,221,0,0,394,0,88,42,743,505,624
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199407,110,-179,-30,19,4,0,0,0,2,0,0,14,0,0,31,0,97,42,828,526,677
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199408,169,53,-5,63,6,0,0,0,2,1,1,135,0,0,178,0,99,34,822,542,682
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199409,27,-64,48,138,2,0,0,0,3,0,0,22,0,0,69,0,100,33,768,453,611
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199410,0,96,18,563,0,0,0,8,3,1,0,91,0,0,173,0,74,20,573,358,466
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199411,0,-20,18,1072,0,8,0,30,1,0,0,18,2,4,25,36,54,6,405,175,290
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199412,0,46,25,1524,0,20,9,31,4,0,0,34,6,28,104,140,51,-28,265,48,157
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199501,0,38,5,1719,0,27,16,31,2,1,0,62,13,31,91,161,42,-25,192,-5,94
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199502,0,-21,38,1259,0,12,8,28,0,0,0,6,8,25,21,26,50,-17,296,102,199
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199503,0,42,-1,1136,0,10,7,26,5,0,0,25,3,7,111,90,62,-22,388,177,283
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199504,0,-41,-45,784,0,2,0,24,2,0,0,37,0,0,87,19,65,7,508,265,387
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199505,3,12,-32,396,0,0,0,3,8,0,0,40,0,0,211,1,86,30,649,393,521
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199506,137,-92,13,101,6,0,0,0,3,1,0,53,0,0,136,0,101,33,814,505,660
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199507,137,139,-22,24,6,0,0,0,9,3,0,90,0,0,349,0,100,42,827,543,685
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199508,183,124,15,16,9,0,0,0,4,2,1,109,0,0,249,0,104,44,848,556,702
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199509,22,-79,-5,290,1,0,0,4,2,0,0,39,0,0,54,0,91,18,713,402,558
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199510,0,-38,-10,648,0,0,0,17,2,0,0,11,0,0,39,2,84,17,563,313,438
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199511,0,34,-23,1197,0,13,3,29,4,0,0,22,3,13,79,82,59,-9,351,146,249
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199512,0,9,-14,1644,0,27,15,31,2,0,0,27,6,22,67,156,52,-20,220,15,118
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199601,0,26,-91,2023,0,24,20,30,2,0,0,26,12,31,79,180,46,-35,99,-102,-2
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199602,0,-24,34,1315,0,12,7,29,0,0,0,6,12,14,18,37,51,-37,289,101,195
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199603,0,6,-96,1427,0,17,14,31,2,0,0,31,7,19,75,165,67,-24,304,72,188
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199604,0,-74,-42,776,0,4,1,22,2,0,0,11,4,4,54,13,77,-2,508,272,390
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199605,0,-91,-57,470,0,0,0,8,5,0,0,27,0,0,108,0,76,24,611,380,496
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199606,89,-27,3,84,5,0,0,0,6,1,0,61,0,0,201,0,97,35,790,509,650
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199607,137,127,-23,23,5,0,0,0,8,2,2,104,0,0,337,0,95,39,819,549,684
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199608,215,-73,29,6,15,0,0,0,2,0,0,32,0,0,52,0,102,42,887,545,716
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199609,7,74,-11,293,0,0,0,3,6,1,0,79,0,0,207,0,84,29,669,435,552
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199610,0,5,-27,702,0,2,0,17,3,0,0,47,3,4,82,58,81,7,554,288,421
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199611,0,82,-117,1480,0,21,11,30,5,0,0,43,12,18,127,156,57,-27,239,71,155
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199612,0,71,-79,1849,0,27,19,31,2,1,0,55,19,31,129,198,39,-32,145,-39,53
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199701,0,-35,-75,1974,0,24,22,31,0,0,0,4,18,31,18,32,41,-33,123,-95,14
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199702,0,-21,12,1330,0,20,8,28,1,0,0,10,6,28,21,26,40,-17,277,69,173
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199703,0,25,-44,1266,0,13,8,29,4,0,0,32,14,26,94,123,73,-21,348,131,240
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199704,0,-101,-45,781,0,5,0,18,0,0,0,5,0,0,27,5,75,2,505,269,387
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199705,9,-180,-30,396,1,0,0,8,0,0,0,6,0,0,19,0,90,23,675,371,523
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199706,164,-182,48,20,6,0,0,0,2,0,0,16,0,0,46,0,94,41,842,547,695
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199707,157,452,-20,34,4,0,0,0,7,2,1,482,0,0,662,0,93,43,812,562,687
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199708,157,47,0,37,12,0,0,0,4,1,1,118,0,0,172,0,100,40,844,530,687
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199709,22,-118,49,130,0,0,0,3,0,0,0,5,0,0,15,0,87,26,770,454,612
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199710,10,-16,0,630,1,2,0,14,1,1,0,51,0,0,61,3,92,6,574,321,448
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199711,0,-5,-12,1167,0,10,2,29,1,0,0,32,5,8,40,47,61,0,370,150,260
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199712,0,-56,121,1223,0,9,0,31,0,0,0,2,0,0,2,1,50,5,347,159,253
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199801,0,-17,-2,1743,0,21,16,31,1,0,0,12,6,29,36,71,48,-32,196,-23,87
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199802,0,133,147,953,0,7,0,26,5,1,0,69,19,9,175,203,54,9,383,232,308
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199803,0,-41,-82,1383,0,13,12,30,1,0,0,11,16,25,28,48,58,-28,304,99,202
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199804,0,-118,34,546,0,0,0,16,0,0,0,3,0,0,10,2,81,20,613,318,466
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199805,6,-96,4,290,0,0,0,5,4,0,0,46,0,0,103,1,84,21,704,409,557
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199806,20,73,-53,180,0,0,0,3,10,1,0,91,0,0,301,0,89,26,704,484,594
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199807,223,-36,10,9,9,0,0,0,2,1,1,141,0,0,174,0,101,45,859,575,717
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199808,257,216,43,0,10,0,0,0,5,3,1,119,0,0,341,0,98,49,872,588,730
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199809,108,-44,68,161,7,0,0,2,2,1,0,64,0,0,89,0,101,31,784,477,631
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199810,0,247,9,591,0,0,0,16,5,2,1,123,0,0,324,0,76,23,572,342,457
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199811,0,82,25,1051,0,11,1,28,4,1,0,55,9,20,127,153,55,-6,366,227,297
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199812,0,16,34,1496,0,19,11,31,2,0,0,32,8,14,74,113,53,-18,263,69,166
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199901,0,123,-15,1783,0,27,18,31,6,1,0,58,17,31,176,283,42,-29,181,-33,74
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199902,0,4,63,1188,0,13,5,28,1,0,0,17,11,28,46,47,46,-13,325,122,224
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199903,0,-29,41,1001,0,8,0,30,1,0,0,10,7,18,40,42,74,6,424,225,325
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199904,0,-97,4,635,0,1,0,18,1,0,0,12,3,1,31,42,73,14,563,309,436
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199905,3,130,-24,371,0,0,0,3,9,1,1,125,0,0,329,42,87,30,641,416,529
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199906,40,-39,-24,118,0,0,0,0,4,2,0,59,0,0,189,0,89,34,761,484,623
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199907,129,180,-26,27,8,0,0,0,9,2,1,130,0,0,390,0,101,45,830,531,681
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199908,162,-21,8,17,8,0,0,0,4,0,0,35,0,0,104,0,97,45,840,549,695
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199909,0,24,-32,352,0,0,0,6,5,1,0,78,0,0,157,0,88,26,667,394,531
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199910,0,-59,-13,661,0,0,0,22,0,0,0,5,0,0,18,1,77,13,587,282,435
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199911,0,-44,102,817,0,1,0,26,0,0,0,1,0,0,1,1,76,6,519,229,374
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,199912,0,-28,129,1198,0,7,3,30,1,0,0,15,2,9,30,36,51,-14,370,152,261
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200001,0,-15,28,1646,0,23,18,31,2,0,0,18,4,29,38,81,41,-27,246,-13,117
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200002,0,4,51,1265,0,13,8,28,2,0,0,19,4,16,46,57,59,-22,336,88,212
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200003,0,-9,74,898,0,5,1,27,3,0,0,17,2,4,60,62,70,0,482,233,358
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200004,0,37,-6,668,0,3,0,17,6,0,0,44,6,4,165,113,78,16,558,293,426
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200005,3,55,3,289,0,0,0,5,5,3,0,85,0,0,254,2,87,26,697,414,556
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200006,24,56,-47,166,2,0,0,1,8,2,0,78,0,0,284,0,95,30,735,465,600
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200007,240,156,14,15,10,0,0,0,8,3,0,92,0,0,366,0,102,47,861,580,721
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200008,181,-32,8,34,11,0,0,0,3,0,0,26,0,0,93,0,102,37,865,524,695
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200009,28,27,16,231,2,0,0,3,3,1,0,86,0,0,160,0,96,27,723,435,579
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200010,0,-1,12,580,0,0,0,16,3,0,0,26,0,0,76,4,80,12,603,317,460
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200011,0,286,-100,1427,0,22,5,30,4,1,1,198,13,30,331,212,44,-12,248,96,172
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200012,0,-6,-78,1845,0,26,20,31,1,0,0,10,9,31,52,75,38,-23,155,-47,54
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200101,0,-23,86,1467,0,22,8,31,1,0,0,20,9,31,30,48,42,-9,275,75,175
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200102,0,-32,-104,1660,0,26,21,28,0,0,0,5,8,28,10,17,37,-22,170,-56,57
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200103,0,-67,19,1067,0,8,0,31,0,0,0,1,7,15,2,4,55,6,407,199,303
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200104,5,107,-3,661,1,1,0,18,6,2,0,59,4,4,235,91,90,17,557,300,429
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200105,11,-118,-11,339,1,0,0,8,3,0,0,45,0,0,81,0,95,27,702,382,542
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200106,48,226,-36,157,2,0,0,0,10,4,1,137,0,0,454,0,92,36,732,490,611
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200107,207,220,4,12,5,0,0,0,9,3,0,96,0,0,430,0,96,47,834,587,711
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200108,203,-122,21,15,14,0,0,0,0,0,0,3,0,0,3,0,98,39,886,530,708
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200109,38,-103,27,211,4,0,0,1,2,0,0,12,0,0,30,0,94,31,742,437,590
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200110,0,-48,-25,698,0,1,0,23,1,0,0,25,1,3,29,17,83,12,560,285,423
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200111,0,-33,81,883,0,6,0,27,0,0,0,5,0,0,12,6,69,6,482,224,353
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200112,0,8,12,1562,0,24,13,31,1,1,0,51,5,28,66,68,50,-23,261,27,144
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200201,0,16,86,1494,0,19,11,30,2,0,0,42,4,22,70,48,50,-22,265,67,166
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200202,0,16,81,1115,0,9,4,27,2,0,0,30,3,16,55,66,58,-12,351,146,249
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200203,0,11,-148,1583,0,22,13,31,2,0,0,27,10,24,85,151,46,-28,242,35,139
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200204,0,-17,-50,821,0,3,1,23,3,0,0,24,3,3,88,28,73,-2,488,261,375
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200205,15,-67,-58,510,0,0,0,15,3,0,0,47,6,3,121,112,86,17,632,344,488
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200206,84,147,1,114,3,0,0,0,8,3,0,90,0,0,383,0,99,40,767,508,638
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200207,269,37,42,0,14,0,0,0,6,1,1,141,0,0,265,0,100,44,882,587,735
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200208,83,47,-29,67,2,0,0,0,6,0,0,47,0,0,195,0,93,38,786,521,654
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200209,29,-86,8,265,3,0,0,6,2,0,0,19,0,0,49,0,94,23,725,413,569
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200210,0,28,-112,1003,0,8,3,29,5,0,0,25,3,8,115,75,73,-9,425,223,324
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200211,0,-39,38,1064,0,7,0,30,1,0,0,13,3,6,26,28,60,3,400,187,294
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200212,0,5,65,1405,0,20,7,31,2,0,0,21,5,18,62,66,52,-18,295,95,195
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200301,0,4,17,1713,0,23,15,31,1,0,0,28,5,26,58,73,42,-30,204,-10,97
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200302,0,-2,-94,1612,0,25,15,28,1,0,0,17,9,28,37,89,36,-35,196,-49,74
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200303,0,110,-71,1342,0,13,10,29,2,1,1,139,12,15,184,77,72,-31,346,86,216
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200304,0,59,36,561,0,3,0,17,8,0,0,46,7,5,164,135,80,18,586,336,461
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200305,16,41,-21,396,1,0,0,9,5,2,0,56,0,0,229,0,90,24,656,393,525
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200306,46,1,-25,153,2,0,0,0,6,1,0,69,0,0,237,0,93,37,741,483,612
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200307,241,-34,30,6,12,0,0,0,4,1,0,89,0,0,194,0,100,45,871,575,723
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200308,322,-56,64,13,17,0,0,0,2,1,0,57,0,0,92,0,103,42,897,596,747
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200309,46,-57,0,308,5,0,0,7,2,0,0,46,0,0,78,0,99,15,717,404,561
COOP:329425,WILLISTON SLOULIN FIELD INTERNATIONAL AIRPORT ND US,200310,0,-18,42,527,0,2,1,11,2,0,0,36,3,3,69,70,88,-2,625,330,478
